Websites
https://quod.lib.umich.edu/e/eebo/A28988.0001.001?view=toc
https://quod.lib.umich.edu/e/eebo/A91327.0001.001?view=toc
https://quod.lib.umich.edu/e/eebo/A04637.0001.001?view=toc
https://quod.lib.umich.edu/e/eebo/A64062.0001.001?view=toc
https://quod.lib.umich.edu/e/eebo/A03976.0001.001?view=toc
https://quod.lib.umich.edu/e/eebo/A78337.0001.001?view=toc
https://quod.lib.umich.edu/e/eebo/A78854.0001.001?view=toc
https://quod.lib.umich.edu/e/eebo/A78505.0001.001?view=toc
https://quod.lib.umich.edu/e/eebo/A19895.0001.001?view=toc
https://quod.lib.umich.edu/e/eebo/A68078.0001.001?view=toc
